Date,AIR COMPRESSOR,ALTERNATOR,BATTERY,BRAKE CALIPER,BRAKE PAD,BRAKE ROTOR,CAMSHAFT,CARBERATOR,COIL SPRING,CRANKSHAFT,CYLINDER HEAD,DISTRIBUTOR,ENGINE BLOCK,FUEL INJECTOR,FUSE BOX,Production
2022-08-31,27,70,0,129,0,44,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-01,15,65,93,91,0,1,0,0,0,0,0,0,0,0,0,BATTERY
2022-09-02,64,26,88,80,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-09-03,42,106,66,75,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-04,42,63,22,27,94,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-09-05,5,49,139,24,89,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-09-06,73,38,115,0,53,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-09-07,48,20,113,120,49,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-09-08,30,88,95,110,36,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-09,13,40,72,95,16,116,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-09-10,108,1,71,81,16,107,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-09-11,84,71,62,32,0,60,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-12,84,23,12,96,0,47,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-09-13,84,11,101,83,0,22,0,0,0,0,0,0,0,0,0,BATTERY
2022-09-14,58,11,98,50,123,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-09-15,43,73,68,8,91,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-16,24,65,67,113,76,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-09-17,1,52,35,92,30,123,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-09-18,71,26,30,55,2,85,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-09-19,37,53,1,26,0,68,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-20,30,45,113,26,0,44,0,0,0,0,0,0,0,0,0,BATTERY
2022-09-21,109,37,99,5,0,27,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-09-22,88,75,79,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-23,79,28,33,52,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-09-24,51,145,29,42,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-09-25,13,108,26,41,65,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-09-26,53,108,0,0,24,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-09-27,28,79,81,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-09-28,27,71,70,99,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-09-29,3,39,36,76,105,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-09-30,79,12,4,30,102,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-10-01,76,138,0,0,84,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-02,75,129,89,0,59,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-10-03,32,87,51,133,35,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-10-04,149,52,45,126,34,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-10-05,124,33,22,92,4,121,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-10-06,77,126,0,67,0,105,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-07,41,96,78,53,0,90,0,0,0,0,0,0,0,0,0,BATTERY
2022-10-08,85,88,39,16,0,62,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-10-09,85,86,16,61,0,39,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-10-10,51,55,138,60,0,23,0,0,0,0,0,0,0,0,0,BATTERY
2022-10-11,47,29,134,46,87,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-10-12,25,25,105,72,53,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-10-13,15,116,61,27,38,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-14,2,104,25,134,28,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-10-15,110,102,24,127,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-10-16,105,84,9,85,78,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-10-17,71,61,5,45,51,69,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-10-18,63,44,111,5,46,47,0,0,0,0,0,0,0,0,0,BATTERY
2022-10-19,60,13,81,67,22,43,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-10-20,48,54,74,53,0,18,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-21,14,12,35,9,55,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-10-22,98,0,0,0,9,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-10-23,78,64,0,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-24,77,24,132,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-10-25,50,103,86,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-26,12,75,58,130,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-10-27,137,47,54,89,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-10-28,103,1,10,50,145,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-10-29,62,63,0,15,103,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-10-30,36,36,97,0,87,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-10-31,31,1,75,133,55,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-11-01,16,117,73,127,35,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-11-02,128,108,68,117,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-11-03,127,67,68,76,81,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-11-04,83,19,54,28,53,61,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-11-05,67,4,29,3,11,24,143,0,0,0,0,0,0,0,0,CAMSHAFT
2022-11-06,55,117,0,0,0,0,129,0,0,0,0,0,0,0,0,ALTERNATOR
2022-11-07,41,99,129,0,0,0,119,0,0,0,0,0,0,0,0,BATTERY
2022-11-08,14,79,100,140,0,0,82,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-11-09,86,48,94,119,0,0,75,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-11-10,70,9,86,98,64,0,25,0,0,0,0,0,0,0,0,BRAKE PAD
2022-11-11,26,133,49,64,61,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-11-12,132,122,12,48,18,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-11-13,121,83,94,20,9,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-11-14,97,58,59,12,101,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-11-15,97,31,18,2,68,50,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-11-16,90,19,16,88,18,39,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-11-17,48,4,76,39,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-11-18,141,0,51,33,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-11-19,109,80,43,18,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-11-20,103,76,6,59,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-11-21,58,46,61,29,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-11-22,35,45,19,1,51,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-11-23,10,40,103,0,50,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-11-24,94,2,59,0,49,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-11-25,91,1,27,70,40,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-11-26,44,100,0,54,21,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-11-27,24,63,104,45,13,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-11-28,19,42,104,12,13,81,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-11-29,135,11,57,4,0,41,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-11-30,109,84,20,0,0,20,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-01,80,44,100,0,0,20,0,0,0,0,0,0,0,0,0,BATTERY
2022-12-02,46,14,85,99,0,16,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-12-03,36,52,61,74,0,12,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-04,13,41,20,44,64,7,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-12-05,149,8,0,15,19,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-12-06,140,111,0,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-07,97,79,135,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-12-08,58,67,120,53,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-12-09,36,36,111,19,98,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-12-10,80,15,65,17,60,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-12-11,39,128,17,9,51,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-12,149,98,17,0,41,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-12-13,117,52,56,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-12-14,110,14,51,64,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-12-15,110,59,20,51,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-16,110,25,72,16,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-12-17,106,90,53,10,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-18,97,54,49,141,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-12-19,85,15,18,137,65,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-12-20,63,108,4,127,21,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-21,59,76,139,111,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2022-12-22,21,68,100,72,116,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2022-12-23,10,28,95,35,76,74,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-12-24,121,10,50,0,69,55,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-12-25,91,130,35,0,62,14,0,0,0,0,0,0,0,0,0,ALTERNATOR
2022-12-26,52,97,34,57,49,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-12-27,34,94,3,49,14,134,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2022-12-28,29,73,55,16,8,118,0,0,0,0,0,0,0,0,0,BATTERY
2022-12-29,136,56,7,0,0,82,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2022-12-30,134,14,1,63,0,79,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2022-12-31,107,1,135,41,0,78,0,0,0,0,0,0,0,0,0,BATTERY
2023-01-01,79,66,129,16,0,70,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-01-02,33,61,92,7,54,70,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-01-03,141,20,91,0,8,63,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-01-04,135,9,77,98,0,33,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-01-05,108,146,65,98,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-01-06,76,146,33,77,122,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-01-07,74,118,17,63,81,107,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-01-08,49,74,88,26,45,82,0,0,0,0,0,0,0,0,0,BATTERY
2023-01-09,47,64,83,1,8,43,118,0,0,0,0,0,0,0,0,CAMSHAFT
2023-01-10,38,42,41,83,6,35,105,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-01-11,31,1,24,58,135,1,71,0,0,0,0,0,0,0,0,BRAKE PAD
2023-01-12,112,0,0,51,90,0,67,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-01-13,92,101,0,10,70,0,65,0,0,0,0,0,0,0,0,ALTERNATOR
2023-01-14,56,88,95,8,40,0,48,0,0,0,0,0,0,0,0,BATTERY
2023-01-15,35,42,58,146,19,0,12,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-01-16,4,35,26,140,108,0,3,0,0,0,0,0,0,0,0,BRAKE PAD
2023-01-17,59,10,0,139,75,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-01-18,42,103,0,111,59,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-01-19,28,95,52,62,19,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-01-20,11,92,30,57,103,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-01-21,126,80,0,12,88,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-01-22,109,38,115,0,62,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-01-23,59,28,115,101,52,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-01-24,28,67,83,63,17,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-01-25,5,59,38,54,81,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-01-26,119,30,38,13,56,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-01-27,113,16,24,2,6,114,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-01-28,67,138,0,0,5,95,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-01-29,32,91,120,0,0,86,0,0,0,0,0,0,0,0,0,BATTERY
2023-01-30,18,85,81,66,0,37,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-01-31,114,73,68,56,0,18,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-02-01,74,47,26,22,77,10,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-02-02,62,44,6,135,27,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-02-03,20,38,60,125,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-02-04,10,24,27,97,102,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-02-05,85,13,21,58,76,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-02-06,53,64,14,23,40,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-02-07,52,27,110,18,8,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-02-08,13,147,61,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-02-09,10,106,46,79,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-02-10,109,78,19,49,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-02-11,85,75,85,27,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-02-12,68,35,62,73,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-02-13,22,51,33,58,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-02-14,93,50,3,19,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-02-15,46,43,72,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-02-16,3,11,42,113,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-02-17,118,0,26,94,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-02-18,92,87,6,79,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-02-19,70,47,123,38,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-02-20,69,16,78,29,121,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-02-21,41,134,62,10,97,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-02-22,39,93,48,143,65,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-02-23,4,74,15,103,46,120,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-02-24,125,46,12,79,36,104,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-02-25,80,11,82,36,13,102,0,0,0,0,0,0,0,0,0,BATTERY
2023-02-26,54,54,61,36,2,100,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-02-27,49,18,21,14,127,55,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-02-28,22,102,0,0,121,30,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-03-01,150,83,0,0,104,27,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-03-02,144,82,143,0,80,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-03-03,137,78,118,88,71,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-03-04,129,54,74,38,39,52,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-03-05,89,26,38,148,0,32,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-03-06,76,81,0,139,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-03-07,58,53,101,114,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-03-08,54,23,78,110,106,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-03-09,14,18,38,98,74,60,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-03-10,90,9,24,55,51,49,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-03-11,53,81,16,35,36,14,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-03-12,34,64,91,0,20,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-03-13,31,58,69,88,6,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-03-14,14,38,30,48,52,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-03-15,11,127,28,8,11,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-03-16,63,114,0,5,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-03-17,45,99,88,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-03-18,28,70,81,121,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-03-19,7,70,75,90,92,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-03-20,84,39,46,72,74,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-03-21,67,83,14,59,43,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-03-22,50,68,2,9,25,58,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-03-23,8,64,108,0,0,33,0,0,0,0,0,0,0,0,0,BATTERY
2023-03-24,150,63,77,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-03-25,105,35,53,74,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-03-26,55,21,53,31,120,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-03-27,21,62,12,0,81,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-03-28,145,62,0,0,51,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-03-29,128,14,100,0,26,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-03-30,118,7,78,71,13,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-03-31,115,92,71,24,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-04-01,104,48,30,23,116,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-04-02,73,27,118,0,93,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-04-03,38,6,92,136,93,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-04-04,33,96,64,132,48,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-04-05,32,90,40,93,37,121,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-04-06,64,77,9,80,30,109,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-07,33,69,112,41,18,92,0,0,0,0,0,0,0,0,0,BATTERY
2023-04-08,21,69,71,30,91,61,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-04-09,121,48,27,0,68,34,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-10,85,16,80,0,28,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-04-11,70,149,67,0,22,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-04-12,21,104,67,58,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-04-13,91,96,50,57,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-14,43,93,43,21,107,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-04-15,30,44,69,15,94,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-04-16,11,3,62,8,47,92,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-04-17,5,51,50,3,42,66,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-04-18,70,33,27,0,40,40,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-19,55,3,123,0,0,9,0,0,0,0,0,0,0,0,0,BATTERY
2023-04-20,14,87,99,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-04-21,56,70,53,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-22,28,61,52,57,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-04-23,138,40,17,8,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-24,137,25,147,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-04-25,110,22,118,95,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-04-26,69,18,97,79,125,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-04-27,43,11,56,30,115,127,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-04-28,110,0,14,0,107,90,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-04-29,98,73,14,0,102,41,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-04-30,74,60,77,0,63,21,0,0,0,0,0,0,0,0,0,BATTERY
2023-05-01,66,57,65,144,22,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-05-02,38,24,42,111,135,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-05-03,21,60,4,87,101,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-05-04,105,54,3,40,53,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-05-05,103,44,64,17,8,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-05-06,97,3,63,108,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-05-07,63,84,58,61,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-05-08,53,40,55,49,66,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-05-09,8,6,31,33,58,77,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-05-10,73,0,0,0,18,43,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-05-11,65,50,0,0,0,10,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-05-12,20,9,85,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-05-13,16,148,63,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-05-14,115,140,17,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-05-15,83,109,111,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-05-16,33,72,95,81,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-05-17,11,62,91,32,72,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-05-18,139,61,52,15,63,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-05-19,109,18,4,15,47,68,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-05-20,77,13,95,0,41,40,0,0,0,0,0,0,0,0,0,BATTERY
2023-05-21,56,138,65,0,33,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-05-22,23,136,65,91,13,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-05-23,19,111,52,65,96,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-05-24,6,88,33,43,94,55,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-05-25,102,81,0,37,48,6,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-05-26,100,61,73,16,32,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-05-27,66,52,38,109,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-05-28,46,3,18,109,118,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-05-29,15,54,0,95,86,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-05-30,126,49,0,52,43,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-05-31,119,48,50,12,16,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-06-01,117,1,12,99,10,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-06-02,105,85,0,59,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-06-03,70,56,127,38,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-06-04,64,19,91,7,64,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-06-05,17,7,70,113,56,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-06-06,14,73,42,78,44,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-06-07,2,42,15,37,13,122,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-06-08,132,7,12,0,0,116,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-06-09,103,60,0,0,0,103,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-06-10,72,57,125,0,0,58,0,0,0,0,0,0,0,0,0,BATTERY
2023-06-11,32,49,94,136,0,14,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-06-12,2,21,83,117,94,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-06-13,87,3,36,109,82,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-06-14,77,99,29,80,74,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-06-15,52,53,145,41,43,0,0,0,0,0,0,0,0,0,0,BATTERY
2023-06-16,19,45,96,7,23,88,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-06-17,81,1,93,0,0,38,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-06-18,63,97,84,0,0,2,0,0,0,0,0,0,0,0,0,ALTERNATOR
2023-06-19,29,69,66,100,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2023-06-20,13,60,25,52,79,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2023-06-21,12,30,24,43,68,130,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2023-06-22,124,0,0,8,20,128,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2023-06-23,74,58,0,0,0,102,0,0,0,0,0,0,0,0,0,ALTERNATOR
